invoice_id,invoice_date,due_date,actual_payment_date,customer_name,city,risk_category,product_category,payment_terms_days,invoice_amount,paid_amount,outstanding,days_overdue,aging_bucket,status,credit_limit,credit_utilization,outstanding_ratio,is_high_risk
INV-01054,2023-05-02,2023-06-01,2023-06-01,Protein World Ltd,Mumbai,High Risk,Whey Protein,30,4088.28,4088.28,0.0,0,Current,Paid,95000,0.043,0.0,0
INV-02298,2023-05-03,2023-06-02,2023-08-20,SportsFuel India,Mumbai,High Risk,Collagen,30,12257.76,0.0,12257.76,79,61-90 days,Overdue,80000,0.1532,0.9999,1
INV-02742,2023-05-03,2023-06-17,2023-06-17,ActiveLife Co,Bangalore,Medium Risk,Creatine,45,22920.87,22920.87,0.0,0,Current,Paid,100000,0.2292,0.0,0
INV-02547,2023-05-03,2023-06-17,2023-06-17,VitaWell Distributors,Ahmedabad,Low Risk,Soy Isolate,45,28784.77,28784.77,0.0,0,Current,Paid,190000,0.1515,0.0,0
INV-01057,2023-05-03,2023-06-02,2023-06-25,Protein World Ltd,Mumbai,High Risk,Plant Protein,30,27412.93,0.0,27412.93,23,1-30 days,Overdue,95000,0.2886,1.0,0
INV-04520,2023-05-03,2023-06-02,2023-06-03,EliteSports Dist,Surat,Medium Risk,Plant Protein,30,25239.63,25239.63,0.0,0,Current,Paid,110000,0.2294,0.0,0
INV-01653,2023-05-03,2023-06-02,2023-09-14,HealthHub Retail,Chennai,High Risk,Plant Protein,30,62249.49,33764.04,28485.45,104,90+ days,Partially Paid,210000,0.2964,0.4576,1
INV-05668,2023-05-03,2023-06-02,2023-06-06,SupremeNutrition,Coimbatore,Medium Risk,Soy Isolate,30,7276.68,7276.68,0.0,0,Current,Paid,115000,0.0633,0.0,0
INV-03091,2023-05-03,2023-07-02,2023-07-06,ProHealth Wholesale,Pune,Low Risk,Casein Blend,60,10702.3,10702.3,0.0,0,Current,Paid,130000,0.0823,0.0,0
INV-02188,2023-05-03,2023-06-02,2023-09-11,SportsFuel India,Mumbai,High Risk,Whey Protein,30,14169.37,0.0,14169.37,101,90+ days,Overdue,80000,0.1771,0.9999,1
INV-02382,2023-05-03,2023-06-02,2023-06-02,PowerFit Stores,Delhi,Medium Risk,Whey Protein,30,41400.88,41400.88,0.0,0,Current,Paid,195000,0.2123,0.0,0
INV-03904,2023-05-03,2023-06-17,2023-10-03,PeakPerform Co,Mumbai,Medium Risk,Casein Blend,45,21909.58,0.0,21909.58,108,90+ days,Overdue,90000,0.2434,1.0,1
INV-02581,2023-05-03,2023-06-17,2023-06-17,VitaWell Distributors,Ahmedabad,Low Risk,Plant Protein,45,56764.67,56764.67,0.0,0,Current,Paid,190000,0.2988,0.0,0
INV-04445,2023-05-04,2023-07-03,2023-07-03,SwiftNutrition,Jaipur,Low Risk,Plant Protein,60,28263.79,28263.79,0.0,0,Current,Paid,175000,0.1615,0.0,0
INV-01328,2023-05-04,2023-06-03,2023-06-05,FitLife Distributors,Delhi,High Risk,Whey Protein,30,25458.31,25458.31,0.0,0,Current,Paid,180000,0.1414,0.0,0
INV-03789,2023-05-04,2023-06-18,2023-06-21,NutriGo Stores,Hyderabad,Low Risk,Mass Gainer,45,34703.64,34703.64,0.0,0,Current,Paid,145000,0.2393,0.0,0
INV-01483,2023-05-04,2023-06-03,2023-06-03,NutriMax Wholesale,Bangalore,Medium Risk,Creatine,30,10553.17,10553.17,0.0,0,Current,Paid,140000,0.0754,0.0,0
INV-04078,2023-05-04,2023-06-18,2023-10-13,PeakPerform Co,Mumbai,Medium Risk,BCAA,45,23687.9,12872.84,10815.06,117,90+ days,Partially Paid,90000,0.2632,0.4565,1
INV-01986,2023-05-04,2023-06-18,2023-06-22,Apex Nutrition,Hyderabad,Low Risk,Plant Protein,45,13336.95,13336.95,0.0,0,Current,Paid,160000,0.0834,0.0,0
INV-02380,2023-05-04,2023-06-03,2023-06-06,PowerFit Stores,Delhi,Medium Risk,Collagen,30,42419.41,42419.41,0.0,0,Current,Paid,195000,0.2175,0.0,0
INV-02174,2023-05-04,2023-05-19,2023-08-15,SportsFuel India,Mumbai,High Risk,Soy Isolate,15,16435.53,0.0,16435.53,88,61-90 days,Overdue,80000,0.2054,0.9999,1
INV-04702,2023-05-04,2023-06-03,2023-09-19,ProZone India,Lucknow,High Risk,Casein Blend,30,7622.62,0.0,7622.62,108,90+ days,Overdue,60000,0.127,0.9999,1
INV-05805,2023-05-04,2023-06-18,2023-06-18,SupremeNutrition,Coimbatore,Medium Risk,Collagen,45,9378.77,9378.77,0.0,0,Current,Paid,115000,0.0816,0.0,0
INV-02840,2023-05-04,2023-06-03,2023-06-03,ActiveLife Co,Bangalore,Medium Risk,BCAA,30,18595.58,18595.58,0.0,0,Current,Paid,100000,0.186,0.0,0
INV-02642,2023-05-04,2023-06-18,2023-06-22,VitaWell Distributors,Ahmedabad,Low Risk,Mass Gainer,45,31466.23,31466.23,0.0,0,Current,Paid,190000,0.1656,0.0,0
INV-04045,2023-05-05,2023-06-19,2023-07-21,PeakPerform Co,Mumbai,Medium Risk,Mass Gainer,45,24104.13,0.0,24104.13,32,31-60 days,Overdue,90000,0.2678,1.0,0
INV-01257,2023-05-05,2023-06-04,2023-09-23,FitLife Distributors,Delhi,High Risk,Plant Protein,30,56574.19,0.0,56574.19,111,90+ days,Overdue,180000,0.3143,1.0,1
INV-03992,2023-05-05,2023-06-19,2023-09-05,PeakPerform Co,Mumbai,Medium Risk,Whey Protein,45,8987.46,0.0,8987.46,78,61-90 days,Overdue,90000,0.0999,0.9999,1
INV-02595,2023-05-05,2023-06-19,2023-06-20,VitaWell Distributors,Ahmedabad,Low Risk,Soy Isolate,45,47291.57,47291.57,0.0,0,Current,Paid,190000,0.2489,0.0,0
INV-01977,2023-05-05,2023-06-04,2023-06-04,Apex Nutrition,Hyderabad,Low Risk,BCAA,30,22366.93,22366.93,0.0,0,Current,Paid,160000,0.1398,0.0,0
INV-01985,2023-05-05,2023-06-19,2023-06-22,Apex Nutrition,Hyderabad,Low Risk,Creatine,45,25958.86,25958.86,0.0,0,Current,Paid,160000,0.1622,0.0,0
INV-04193,2023-05-06,2023-06-05,2023-08-15,IronBody Retail,Kolkata,High Risk,Plant Protein,30,7572.26,0.0,7572.26,71,61-90 days,Overdue,70000,0.1082,0.9999,1
INV-01905,2023-05-06,2023-06-20,2023-06-21,GymPro Supplements,Pune,Medium Risk,Creatine,45,23058.68,23058.68,0.0,0,Current,Paid,75000,0.3074,0.0,0
INV-01021,2023-05-06,2023-06-05,2023-08-20,Protein World Ltd,Mumbai,High Risk,Collagen,30,20619.34,0.0,20619.34,76,61-90 days,Overdue,95000,0.217,1.0,1
INV-04076,2023-05-06,2023-06-05,2023-06-25,PeakPerform Co,Mumbai,Medium Risk,BCAA,30,11276.22,0.0,11276.22,20,1-30 days,Overdue,90000,0.1253,0.9999,0
INV-01029,2023-05-06,2023-06-05,2023-09-11,Protein World Ltd,Mumbai,High Risk,Collagen,30,17334.45,0.0,17334.45,98,90+ days,Overdue,95000,0.1825,0.9999,1
INV-03256,2023-05-07,2023-06-21,2023-06-21,ProHealth Wholesale,Pune,Low Risk,Collagen,45,33839.23,33839.23,0.0,0,Current,Paid,130000,0.2603,0.0,0
INV-05513,2023-05-07,2023-07-06,2023-07-08,HealthFirst Retail,Vadodara,Low Risk,Whey Protein,60,40782.97,40782.97,0.0,0,Current,Paid,170000,0.2399,0.0,0
INV-05757,2023-05-07,2023-06-06,2023-07-28,SupremeNutrition,Coimbatore,Medium Risk,Plant Protein,30,9154.62,0.0,9154.62,52,31-60 days,Overdue,115000,0.0796,0.9999,0
INV-01934,2023-05-07,2023-06-06,2023-07-29,GymPro Supplements,Pune,Medium Risk,Casein Blend,30,5999.76,0.0,5999.76,53,31-60 days,Overdue,75000,0.08,0.9998,0
INV-04204,2023-05-08,2023-06-07,2023-08-21,IronBody Retail,Kolkata,High Risk,Collagen,30,7413.55,0.0,7413.55,75,61-90 days,Overdue,70000,0.1059,0.9999,1
INV-04745,2023-05-08,2023-05-23,2023-05-23,ProZone India,Lucknow,High Risk,Collagen,15,2873.52,2873.52,0.0,0,Current,Paid,60000,0.0479,0.0,0
INV-02132,2023-05-08,2023-07-07,2023-07-09,Apex Nutrition,Hyderabad,Low Risk,Soy Isolate,60,9234.17,9234.17,0.0,0,Current,Paid,160000,0.0577,0.0,0
INV-02097,2023-05-08,2023-06-07,2023-07-23,Apex Nutrition,Hyderabad,Low Risk,Creatine,30,33448.23,0.0,33448.23,46,31-60 days,Overdue,160000,0.2091,1.0,0
INV-01377,2023-05-08,2023-06-07,2023-06-08,NutriMax Wholesale,Bangalore,Medium Risk,Casein Blend,30,41027.3,41027.3,0.0,0,Current,Paid,140000,0.2931,0.0,0
INV-03880,2023-05-08,2023-06-22,2023-06-24,NutriGo Stores,Hyderabad,Low Risk,BCAA,45,27723.23,27723.23,0.0,0,Current,Paid,145000,0.1912,0.0,0
INV-04792,2023-05-08,2023-06-07,2023-06-11,ProZone India,Lucknow,High Risk,Soy Isolate,30,18798.78,18798.78,0.0,0,Current,Paid,60000,0.3133,0.0,0
INV-05075,2023-05-08,2023-06-22,2023-06-23,FitZone Wholesale,Indore,Medium Risk,Collagen,45,25614.36,25614.36,0.0,0,Current,Paid,125000,0.2049,0.0,0
INV-03222,2023-05-09,2023-06-23,2023-06-27,ProHealth Wholesale,Pune,Low Risk,Mass Gainer,45,39096.58,39096.58,0.0,0,Current,Paid,130000,0.3007,0.0,0
INV-01469,2023-05-09,2023-06-08,2023-06-10,NutriMax Wholesale,Bangalore,Medium Risk,Soy Isolate,30,12320.22,12320.22,0.0,0,Current,Paid,140000,0.088,0.0,0
INV-04730,2023-05-09,2023-06-08,2023-06-11,ProZone India,Lucknow,High Risk,BCAA,30,11076.27,11076.27,0.0,0,Current,Paid,60000,0.1846,0.0,0
INV-01669,2023-05-09,2023-06-08,2023-08-26,HealthHub Retail,Chennai,High Risk,Creatine,30,11605.3,4866.37,6738.93,79,61-90 days,Partially Paid,210000,0.0553,0.5806,1
INV-01026,2023-05-09,2023-06-08,2023-06-08,Protein World Ltd,Mumbai,High Risk,Plant Protein,30,20878.04,20878.04,0.0,0,Current,Paid,95000,0.2198,0.0,0
INV-01251,2023-05-10,2023-05-25,2023-07-28,FitLife Distributors,Delhi,High Risk,Creatine,15,16338.49,0.0,16338.49,64,61-90 days,Overdue,180000,0.0908,0.9999,1
INV-01719,2023-05-10,2023-06-09,2023-06-09,HealthHub Retail,Chennai,High Risk,Creatine,30,24971.31,24971.31,0.0,0,Current,Paid,210000,0.1189,0.0,0
INV-03453,2023-05-10,2023-06-09,2023-06-12,FuelUp Nutrition,Mumbai,Medium Risk,Soy Isolate,30,21805.01,21805.01,0.0,0,Current,Paid,85000,0.2565,0.0,0
INV-02786,2023-05-10,2023-06-24,2023-10-15,ActiveLife Co,Bangalore,Medium Risk,BCAA,45,9627.27,2374.29,7252.98,113,90+ days,Partially Paid,100000,0.0963,0.7533,1
INV-02893,2023-05-11,2023-06-10,2023-09-26,MuscleZone Retail,Chennai,High Risk,Soy Isolate,30,6428.42,1731.14,4697.28,108,90+ days,Partially Paid,55000,0.1169,0.7306,1
INV-03434,2023-05-11,2023-06-10,2023-07-30,FuelUp Nutrition,Mumbai,Medium Risk,Mass Gainer,30,24179.84,0.0,24179.84,50,31-60 days,Overdue,85000,0.2845,1.0,0
INV-05018,2023-05-11,2023-06-10,2023-06-10,NutriCare Plus,Nagpur,Low Risk,Mass Gainer,30,15601.66,15601.66,0.0,0,Current,Paid,155000,0.1007,0.0,0
INV-03238,2023-05-11,2023-06-10,2023-06-13,ProHealth Wholesale,Pune,Low Risk,Collagen,30,23363.14,23363.14,0.0,0,Current,Paid,130000,0.1797,0.0,0
INV-04219,2023-05-12,2023-06-11,2023-08-18,IronBody Retail,Kolkata,High Risk,Mass Gainer,30,20392.14,0.0,20392.14,68,61-90 days,Overdue,70000,0.2913,1.0,1
INV-03575,2023-05-12,2023-06-11,2023-09-07,BodyBuild Dist,Delhi,High Risk,BCAA,30,32903.83,0.0,32903.83,88,61-90 days,Overdue,165000,0.1994,1.0,1
INV-02430,2023-05-12,2023-06-26,2023-06-26,PowerFit Stores,Delhi,Medium Risk,BCAA,45,19954.16,19954.16,0.0,0,Current,Paid,195000,0.1023,0.0,0
INV-01524,2023-05-12,2023-06-11,2023-07-13,NutriMax Wholesale,Bangalore,Medium Risk,BCAA,30,24243.37,0.0,24243.37,32,31-60 days,Overdue,140000,0.1732,1.0,0
INV-05178,2023-05-12,2023-06-11,2023-10-05,FitZone Wholesale,Indore,Medium Risk,Creatine,30,21380.02,0.0,21380.02,116,90+ days,Overdue,125000,0.171,1.0,1
INV-04759,2023-05-12,2023-05-27,2023-06-23,ProZone India,Lucknow,High Risk,Soy Isolate,15,14068.01,0.0,14068.01,27,1-30 days,Overdue,60000,0.2345,0.9999,0
INV-04955,2023-05-13,2023-06-12,2023-06-12,NutriCare Plus,Nagpur,Low Risk,Casein Blend,30,43433.71,43433.71,0.0,0,Current,Paid,155000,0.2802,0.0,0
INV-01601,2023-05-13,2023-06-12,2023-06-16,HealthHub Retail,Chennai,High Risk,Mass Gainer,30,27827.02,27827.02,0.0,0,Current,Paid,210000,0.1325,0.0,0
INV-01791,2023-05-13,2023-06-27,2023-06-27,GymPro Supplements,Pune,Medium Risk,Casein Blend,45,15503.71,15503.71,0.0,0,Current,Paid,75000,0.2067,0.0,0
INV-05202,2023-05-14,2023-06-13,2023-06-13,FitZone Wholesale,Indore,Medium Risk,Collagen,30,27649.99,27649.99,0.0,0,Current,Paid,125000,0.2212,0.0,0
INV-03318,2023-05-14,2023-06-13,2023-10-18,FuelUp Nutrition,Mumbai,Medium Risk,Mass Gainer,30,12161.58,3835.04,8326.54,127,90+ days,Partially Paid,85000,0.1431,0.6846,1
INV-01735,2023-05-14,2023-05-29,2023-09-04,HealthHub Retail,Chennai,High Risk,Soy Isolate,15,18573.8,10583.14,7990.66,98,90+ days,Partially Paid,210000,0.0884,0.4302,1
INV-05629,2023-05-14,2023-07-13,2023-08-08,HealthFirst Retail,Vadodara,Low Risk,Plant Protein,60,18910.07,0.0,18910.07,26,1-30 days,Overdue,170000,0.1112,0.9999,0
INV-02125,2023-05-14,2023-06-13,2023-06-13,Apex Nutrition,Hyderabad,Low Risk,Mass Gainer,30,42494.26,42494.26,0.0,0,Current,Paid,160000,0.2656,0.0,0
INV-04999,2023-05-15,2023-06-29,2023-10-13,NutriCare Plus,Nagpur,Low Risk,Casein Blend,45,22007.02,0.0,22007.02,106,90+ days,Overdue,155000,0.142,1.0,1
INV-05355,2023-05-15,2023-06-14,2023-10-10,PowerNutrition Co,Bhopal,High Risk,BCAA,30,25928.31,0.0,25928.31,118,90+ days,Overdue,88000,0.2946,1.0,1
INV-04465,2023-05-15,2023-06-29,2023-06-30,EliteSports Dist,Surat,Medium Risk,BCAA,45,11573.46,11573.46,0.0,0,Current,Paid,110000,0.1052,0.0,0
INV-03322,2023-05-15,2023-06-14,2023-06-15,FuelUp Nutrition,Mumbai,Medium Risk,BCAA,30,16198.94,16198.94,0.0,0,Current,Paid,85000,0.1906,0.0,0
INV-02398,2023-05-16,2023-06-30,2023-06-30,PowerFit Stores,Delhi,Medium Risk,Casein Blend,45,13273.18,13273.18,0.0,0,Current,Paid,195000,0.0681,0.0,0
INV-05669,2023-05-16,2023-06-30,2023-07-20,SupremeNutrition,Coimbatore,Medium Risk,Creatine,45,28330.29,0.0,28330.29,20,1-30 days,Overdue,115000,0.2463,1.0,0
INV-04146,2023-05-16,2023-05-31,2023-08-02,IronBody Retail,Kolkata,High Risk,Creatine,15,8686.1,2102.26,6583.84,63,61-90 days,Partially Paid,70000,0.1241,0.7579,1
INV-04374,2023-05-17,2023-06-16,2023-06-16,SwiftNutrition,Jaipur,Low Risk,Soy Isolate,30,17024.59,17024.59,0.0,0,Current,Paid,175000,0.0973,0.0,0
INV-02218,2023-05-17,2023-06-16,2023-07-01,SportsFuel India,Mumbai,High Risk,Plant Protein,30,23522.25,0.0,23522.25,15,1-30 days,Overdue,80000,0.294,1.0,0
INV-03761,2023-05-17,2023-07-01,2023-07-01,NutriGo Stores,Hyderabad,Low Risk,Creatine,45,18838.25,18838.25,0.0,0,Current,Paid,145000,0.1299,0.0,0
INV-05314,2023-05-17,2023-06-16,2023-10-14,PowerNutrition Co,Bhopal,High Risk,Creatine,30,17045.84,0.0,17045.84,120,90+ days,Overdue,88000,0.1937,0.9999,1
INV-01156,2023-05-17,2023-06-16,2023-10-22,Protein World Ltd,Mumbai,High Risk,BCAA,30,6526.76,0.0,6526.76,128,90+ days,Overdue,95000,0.0687,0.9998,1
INV-02024,2023-05-18,2023-07-17,2023-07-17,Apex Nutrition,Hyderabad,Low Risk,Collagen,60,34642.71,34642.71,0.0,0,Current,Paid,160000,0.2165,0.0,0
INV-03174,2023-05-18,2023-07-17,2023-07-20,ProHealth Wholesale,Pune,Low Risk,BCAA,60,8970.94,8970.94,0.0,0,Current,Paid,130000,0.069,0.0,0
INV-03983,2023-05-18,2023-07-02,2023-08-12,PeakPerform Co,Mumbai,Medium Risk,Soy Isolate,45,11370.56,0.0,11370.56,41,31-60 days,Overdue,90000,0.1263,0.9999,0
INV-04551,2023-05-18,2023-06-17,2023-06-17,EliteSports Dist,Surat,Medium Risk,Plant Protein,30,33191.0,33191.0,0.0,0,Current,Paid,110000,0.3017,0.0,0
INV-04975,2023-05-19,2023-07-18,2023-07-18,NutriCare Plus,Nagpur,Low Risk,Plant Protein,60,23846.4,23846.4,0.0,0,Current,Paid,155000,0.1538,0.0,0
INV-01444,2023-05-19,2023-07-03,2023-07-03,NutriMax Wholesale,Bangalore,Medium Risk,BCAA,45,24572.38,24572.38,0.0,0,Current,Paid,140000,0.1755,0.0,0
INV-01335,2023-05-19,2023-06-18,2023-06-19,FitLife Distributors,Delhi,High Risk,Collagen,30,34876.17,34876.17,0.0,0,Current,Paid,180000,0.1938,0.0,0
INV-04932,2023-05-19,2023-07-18,2023-08-05,NutriCare Plus,Nagpur,Low Risk,Plant Protein,60,35026.37,0.0,35026.37,18,1-30 days,Overdue,155000,0.226,1.0,0
INV-02327,2023-05-19,2023-07-03,2023-07-03,PowerFit Stores,Delhi,Medium Risk,Mass Gainer,45,41850.08,41850.08,0.0,0,Current,Paid,195000,0.2146,0.0,0
INV-03288,2023-05-19,2023-07-03,2023-09-04,FuelUp Nutrition,Mumbai,Medium Risk,Plant Protein,45,16198.04,0.0,16198.04,63,61-90 days,Overdue,85000,0.1906,0.9999,1
INV-05072,2023-05-20,2023-06-19,2023-06-20,FitZone Wholesale,Indore,Medium Risk,Casein Blend,30,30940.11,30940.11,0.0,0,Current,Paid,125000,0.2475,0.0,0
INV-05204,2023-05-20,2023-06-19,2023-06-19,FitZone Wholesale,Indore,Medium Risk,Casein Blend,30,29486.2,29486.2,0.0,0,Current,Paid,125000,0.2359,0.0,0
INV-03977,2023-05-20,2023-07-04,2023-07-04,PeakPerform Co,Mumbai,Medium Risk,Mass Gainer,45,20430.62,20430.62,0.0,0,Current,Paid,90000,0.227,0.0,0
INV-01715,2023-05-20,2023-06-04,2023-06-05,HealthHub Retail,Chennai,High Risk,Soy Isolate,15,12057.66,12057.66,0.0,0,Current,Paid,210000,0.0574,0.0,0
INV-03703,2023-05-20,2023-07-19,2023-07-19,NutriGo Stores,Hyderabad,Low Risk,Mass Gainer,60,38419.0,38419.0,0.0,0,Current,Paid,145000,0.265,0.0,0
INV-02295,2023-05-20,2023-06-04,2023-06-04,SportsFuel India,Mumbai,High Risk,Whey Protein,15,18251.54,18251.54,0.0,0,Current,Paid,80000,0.2281,0.0,0
INV-01437,2023-05-21,2023-07-05,2023-07-05,NutriMax Wholesale,Bangalore,Medium Risk,Whey Protein,45,34267.61,34267.61,0.0,0,Current,Paid,140000,0.2448,0.0,0
INV-02168,2023-05-21,2023-06-05,2023-06-06,SportsFuel India,Mumbai,High Risk,Plant Protein,15,7484.88,7484.88,0.0,0,Current,Paid,80000,0.0936,0.0,0
INV-04079,2023-05-21,2023-07-05,2023-10-10,PeakPerform Co,Mumbai,Medium Risk,Mass Gainer,45,28453.5,0.0,28453.5,97,90+ days,Overdue,90000,0.3161,1.0,1
INV-02356,2023-05-21,2023-07-05,2023-07-09,PowerFit Stores,Delhi,Medium Risk,Plant Protein,45,55422.37,55422.37,0.0,0,Current,Paid,195000,0.2842,0.0,0
INV-03051,2023-05-21,2023-06-20,2023-09-02,MuscleZone Retail,Chennai,High Risk,BCAA,30,14064.74,5908.0,8156.74,74,61-90 days,Partially Paid,55000,0.2557,0.5799,1
INV-05739,2023-05-22,2023-07-06,2023-08-30,SupremeNutrition,Coimbatore,Medium Risk,Plant Protein,45,20777.29,0.0,20777.29,55,31-60 days,Overdue,115000,0.1807,1.0,0
INV-03149,2023-05-22,2023-07-21,2023-07-25,ProHealth Wholesale,Pune,Low Risk,Casein Blend,60,20241.31,20241.31,0.0,0,Current,Paid,130000,0.1557,0.0,0
INV-05283,2023-05-22,2023-06-21,2023-07-16,PowerNutrition Co,Bhopal,High Risk,Whey Protein,30,12361.47,0.0,12361.47,25,1-30 days,Overdue,88000,0.1405,0.9999,0
INV-04495,2023-05-22,2023-07-06,2023-07-07,EliteSports Dist,Surat,Medium Risk,Creatine,45,16244.0,16244.0,0.0,0,Current,Paid,110000,0.1477,0.0,0
INV-03302,2023-05-23,2023-07-07,2023-10-11,FuelUp Nutrition,Mumbai,Medium Risk,BCAA,45,6543.48,0.0,6543.48,96,90+ days,Overdue,85000,0.077,0.9998,1
INV-03834,2023-05-23,2023-07-22,2023-07-22,NutriGo Stores,Hyderabad,Low Risk,Soy Isolate,60,13301.46,13301.46,0.0,0,Current,Paid,145000,0.0917,0.0,0
INV-01739,2023-05-23,2023-06-07,2023-07-13,HealthHub Retail,Chennai,High Risk,Casein Blend,15,58016.2,0.0,58016.2,36,31-60 days,Overdue,210000,0.2763,1.0,0
INV-04871,2023-05-23,2023-07-22,2023-07-22,NutriCare Plus,Nagpur,Low Risk,Casein Blend,60,36163.97,36163.97,0.0,0,Current,Paid,155000,0.2333,0.0,0
INV-04355,2023-05-23,2023-07-07,2023-07-07,SwiftNutrition,Jaipur,Low Risk,Creatine,45,36483.42,36483.42,0.0,0,Current,Paid,175000,0.2085,0.0,0
INV-04756,2023-05-24,2023-06-23,2023-09-18,ProZone India,Lucknow,High Risk,Plant Protein,30,6579.58,2687.8,3891.78,87,61-90 days,Partially Paid,60000,0.1097,0.5914,1
INV-05190,2023-05-24,2023-06-23,2023-06-23,FitZone Wholesale,Indore,Medium Risk,Creatine,30,18598.18,18598.18,0.0,0,Current,Paid,125000,0.1488,0.0,0
INV-04612,2023-05-24,2023-06-23,2023-06-24,EliteSports Dist,Surat,Medium Risk,Creatine,30,19738.72,19738.72,0.0,0,Current,Paid,110000,0.1794,0.0,0
INV-01526,2023-05-24,2023-07-08,2023-09-23,NutriMax Wholesale,Bangalore,Medium Risk,Mass Gainer,45,21405.74,0.0,21405.74,77,61-90 days,Overdue,140000,0.1529,1.0,1
INV-03040,2023-05-24,2023-06-23,2023-09-17,MuscleZone Retail,Chennai,High Risk,Mass Gainer,30,15558.32,0.0,15558.32,86,61-90 days,Overdue,55000,0.2829,0.9999,1
INV-03273,2023-05-24,2023-06-23,2023-06-23,FuelUp Nutrition,Mumbai,Medium Risk,Whey Protein,30,13594.55,13594.55,0.0,0,Current,Paid,85000,0.1599,0.0,0
INV-01217,2023-05-24,2023-06-23,2023-08-18,FitLife Distributors,Delhi,High Risk,BCAA,30,35755.4,0.0,35755.4,56,31-60 days,Overdue,180000,0.1986,1.0,0
INV-03850,2023-05-24,2023-07-23,2023-07-23,NutriGo Stores,Hyderabad,Low Risk,Creatine,60,35894.25,35894.25,0.0,0,Current,Paid,145000,0.2475,0.0,0
INV-01312,2023-05-25,2023-06-09,2023-09-09,FitLife Distributors,Delhi,High Risk,Casein Blend,15,22638.2,0.0,22638.2,92,90+ days,Overdue,180000,0.1258,1.0,1
INV-02087,2023-05-25,2023-07-24,2023-07-28,Apex Nutrition,Hyderabad,Low Risk,Creatine,60,49618.13,49618.13,0.0,0,Current,Paid,160000,0.3101,0.0,0
INV-03001,2023-05-25,2023-06-24,2023-10-06,MuscleZone Retail,Chennai,High Risk,Mass Gainer,30,11389.78,4948.21,6441.57,104,90+ days,Partially Paid,55000,0.2071,0.5655,1
INV-01603,2023-05-25,2023-06-24,2023-08-20,HealthHub Retail,Chennai,High Risk,Plant Protein,30,48637.68,0.0,48637.68,57,31-60 days,Overdue,210000,0.2316,1.0,0
INV-03908,2023-05-25,2023-07-09,2023-08-20,PeakPerform Co,Mumbai,Medium Risk,Soy Isolate,45,26112.59,0.0,26112.59,42,31-60 days,Overdue,90000,0.2901,1.0,0
INV-03704,2023-05-25,2023-07-09,2023-07-12,NutriGo Stores,Hyderabad,Low Risk,Soy Isolate,45,26398.15,26398.15,0.0,0,Current,Paid,145000,0.1821,0.0,0
INV-04357,2023-05-26,2023-07-10,2023-07-14,SwiftNutrition,Jaipur,Low Risk,Whey Protein,45,18896.21,18896.21,0.0,0,Current,Paid,175000,0.108,0.0,0
INV-04168,2023-05-26,2023-06-25,2023-07-28,IronBody Retail,Kolkata,High Risk,Whey Protein,30,20628.9,0.0,20628.9,33,31-60 days,Overdue,70000,0.2947,1.0,0
INV-05107,2023-05-26,2023-06-25,2023-10-01,FitZone Wholesale,Indore,Medium Risk,Whey Protein,30,11900.72,0.0,11900.72,98,90+ days,Overdue,125000,0.0952,0.9999,1
INV-01345,2023-05-26,2023-06-10,2023-08-19,FitLife Distributors,Delhi,High Risk,BCAA,15,35657.3,11210.8,24446.5,70,61-90 days,Partially Paid,180000,0.1981,0.6856,1
INV-03874,2023-05-26,2023-07-25,2023-07-27,NutriGo Stores,Hyderabad,Low Risk,Whey Protein,60,29759.51,29759.51,0.0,0,Current,Paid,145000,0.2052,0.0,0
INV-01701,2023-05-26,2023-06-25,2023-06-29,HealthHub Retail,Chennai,High Risk,Whey Protein,30,23248.79,23248.79,0.0,0,Current,Paid,210000,0.1107,0.0,0
INV-01954,2023-05-26,2023-06-25,2023-06-28,GymPro Supplements,Pune,Medium Risk,Plant Protein,30,9755.41,9755.41,0.0,0,Current,Paid,75000,0.1301,0.0,0
INV-02355,2023-05-27,2023-07-11,2023-09-22,PowerFit Stores,Delhi,Medium Risk,Collagen,45,30899.92,0.0,30899.92,73,61-90 days,Overdue,195000,0.1585,1.0,1
INV-03621,2023-05-27,2023-06-26,2023-08-14,BodyBuild Dist,Delhi,High Risk,Creatine,30,38219.39,23478.97,14740.42,49,31-60 days,Partially Paid,165000,0.2316,0.3857,0
INV-04406,2023-05-27,2023-07-11,2023-09-22,SwiftNutrition,Jaipur,Low Risk,Collagen,45,30581.31,0.0,30581.31,73,61-90 days,Overdue,175000,0.1747,1.0,1
INV-01027,2023-05-27,2023-06-26,2023-10-30,Protein World Ltd,Mumbai,High Risk,Whey Protein,30,13702.72,0.0,13702.72,126,90+ days,Overdue,95000,0.1442,0.9999,1
INV-05402,2023-05-27,2023-06-11,2023-08-26,PowerNutrition Co,Bhopal,High Risk,Soy Isolate,15,26962.16,0.0,26962.16,76,61-90 days,Overdue,88000,0.3064,1.0,1
INV-01075,2023-05-27,2023-06-26,2023-10-27,Protein World Ltd,Mumbai,High Risk,Casein Blend,30,19975.14,0.0,19975.14,123,90+ days,Overdue,95000,0.2103,0.9999,1
INV-01490,2023-05-27,2023-07-11,2023-08-06,NutriMax Wholesale,Bangalore,Medium Risk,Collagen,45,11205.64,0.0,11205.64,26,1-30 days,Overdue,140000,0.08,0.9999,0
