text,label
"Subject: Urgent Order from Zenith Trading Co.
Order Ref: EVO-PO-1085
We would like to place an order for the following ready stock from Evolute.
Items:
* Product Name: Smart Banking Kiosk | Quantity: 1735 units
Delivery Address: Retail Center Alpha, Mumbai
Best, Procurement Manager Zenith Trading Co.",Trading
"Greetings from Electronics Trading Point.
Order Details: EVO-PO-4718
*Product Details*
- *Product Name:* Smart Banking Kiosk
- *Quantity:* 3902 units
- *Product Name:* iPhone 15 Pro Max
- *Quantity:* 1108 units
Delivery: Electronics Mall Hub, Delhi
Payment Terms: 30 Days Credit.
Regards, Rahul Mehta, Electronics Trading Point",Trading
"Greetings from Evolute Manufacturing Unit.
Order Details: PUR-7871
*Product Details*
- *Product Name:* Machine Bolts - Grade 8
- *Quantity:* 343 units
- *Product Name:* Forged Steel Crankshaft Assembly
- *Quantity:* 831 units
Delivery: Manufacturing Hub, Mumbai
Payment Terms: 30 Days Credit.
Regards, Rahul Mehta, Evolute Manufacturing Unit",Manufacturing
"Order No: PUR-3333
Subject: Regional Stock Replenishment for Chennai Regional Warehouse (SR-04)
This is a purchase request for 343 units of ""Warehouse Inventory Shift"".
Shipping Address: Chennai Regional Warehouse (SR-04)
Dispatch within 48 hours for bulk distribution.
Regards, Inventory Manager",Distribution
"Order No: PUR-6989
Subject: Regional Stock Replenishment for Fulfillment Center Omega, Chennai
This is a purchase request for 3692 units of ""Logistics Service Agreement"".
Shipping Address: Fulfillment Center Omega, Chennai
Dispatch within 48 hours for bulk distribution.
Regards, Inventory Manager",Distribution
"Order No: PUR-5170
Subject: Regional Stock Replenishment for Chennai Regional Warehouse (SR-04)
This is a purchase request for 2332 units of ""Snack Packs (Bulk)"".
Shipping Address: Chennai Regional Warehouse (SR-04)
Dispatch within 48 hours for bulk distribution.
Regards, Inventory Manager",Distribution
"Subject: Urgent Order from Global Retail Hub
Order Ref: EVO-PO-3706
We would like to place an order for the following ready stock from Evolute.
Items:
* Product Name: Smart Banking Kiosk | Quantity: 2846 units
Delivery Address: Retail Center Alpha, Mumbai
Best, Procurement Manager Global Retail Hub",Trading
"Subject: Urgent Order from Global Retail Hub
Order Ref: EVO-PO-6573
We would like to place an order for the following ready stock from Evolute.
Items:
* Product Name: POS Payment Terminal | Quantity: 1163 units
Delivery Address: Warehouse, Mumbai
Best, Procurement Manager Global Retail Hub",Trading
"Subject: Urgent Order from Logistics Delta Hub
Order Ref: PUR-4145
We would like to place an order for the following ready stock from Evolute.
Items:
* Product Name: Regional Hub Supply | Quantity: 78 units
Delivery Address: Fulfillment Center Omega, Chennai
Best, Procurement Manager Logistics Delta Hub",Distribution
"Subject: Production Materials for Manufacturing Hub, Mumbai
Order No: PUR-7151
Please process for Manufacturing Hub, Mumbai:
- Steel Rods (Part ID: SR-8821) (Part Number: ID-755) - Qty: 4131
Regards, Factory Coordinator",Manufacturing
"Greetings from Plant 1, Pune.
Order Details: PUR-9754
*Product Details*
- *Product Name:* Aluminum Housing Block
- *Quantity:* 4940 units
- *Product Name:* Hydraulic Cylinder Mount
- *Quantity:* 1723 units
Delivery: Manufacturing Hub, Mumbai
Payment Terms: 30 Days Credit.
Regards, Rahul Mehta, Plant 1, Pune",Manufacturing
"Order No: PUR-9063
Subject: Regional Stock Replenishment for Manufacturing Hub, Mumbai
This is a purchase request for 986 units of ""Pneumatic Valve Assembly"".
Shipping Address: Manufacturing Hub, Mumbai
Dispatch within 48 hours for bulk distribution.
Regards, Inventory Manager",Manufacturing
"Order No: PUR-6298
Subject: Regional Stock Replenishment for Sector 18, Pune
This is a purchase request for 611 units of ""Hydraulic Cylinder Mount"".
Shipping Address: Sector 18, Pune
Dispatch within 48 hours for bulk distribution.
Regards, Inventory Manager",Manufacturing
"Greetings from Electronics Trading Point.
Order Details: EVO-PO-3526
*Product Details*
- *Product Name:* Fingerprint Scanner Module
- *Quantity:* 4899 units
- *Product Name:* POS Payment Terminal
- *Quantity:* 360 units
Delivery: Electronics Mall Hub, Delhi
Payment Terms: 30 Days Credit.
Regards, Rahul Mehta, Electronics Trading Point",Trading
"Subject: Urgent Order from Chennai Distribution Point
Order Ref: PUR-3644
We would like to place an order for the following ready stock from Evolute.
Items:
* Product Name: Logistics Service Agreement | Quantity: 3311 units
Delivery Address: Fulfillment Center Omega, Chennai
Best, Procurement Manager Chennai Distribution Point",Distribution
"Subject: Urgent Order from Global Retail Hub
Order Ref: EVO-PO-4134
We would like to place an order for the following ready stock from Evolute.
Items:
* Product Name: Aadhaar Enabled Biometric Device | Quantity: 2672 units
Delivery Address: Retail Center Alpha, Mumbai
Best, Procurement Manager Global Retail Hub",Trading
"Subject: Production Materials for Sector 18, Pune
Order No: PUR-1372
Please process for Sector 18, Pune:
- Steel Rods (Part ID: SR-8821) (Part Number: ID-837) - Qty: 2140
Regards, Factory Coordinator",Manufacturing
"Subject: Production Materials for Logistics Hub Delta, Hyderabad
Order No: PUR-2279
Please process for Logistics Hub Delta, Hyderabad:
- Logistics Service Agreement (Part Number: ID-782) - Qty: 1858
Regards, Factory Coordinator",Distribution
"Greetings from Trading Partners Ltd..
Order Details: EVO-PO-3674
*Product Details*
- *Product Name:* Aadhaar Enabled Biometric Device
- *Quantity:* 3525 units
- *Product Name:* Samsung Galaxy S24 Ultra
- *Quantity:* 759 units
Delivery: Electronics Mall Hub, Delhi
Payment Terms: 30 Days Credit.
Regards, Rahul Mehta, Trading Partners Ltd.",Trading
"Subject: Urgent Order from Plant 1, Pune
Order Ref: PUR-2780
We would like to place an order for the following ready stock from Evolute.
Items:
* Product Name: Machine Bolts (Part ID: MB-7741) | Quantity: 4625 units
Delivery Address: Manufacturing Hub, Mumbai
Best, Procurement Manager Plant 1, Pune",Manufacturing
"Greetings from Zenith Trading Co..
Order Details: EVO-PO-6484
*Product Details*
- *Product Name:* Aadhaar Enabled Biometric Device
- *Quantity:* 4141 units
- *Product Name:* Samsung Galaxy S24 Ultra
- *Quantity:* 805 units
Delivery: Warehouse, Mumbai
Payment Terms: 30 Days Credit.
Regards, Rahul Mehta, Zenith Trading Co.",Trading
"Subject: Production Materials for Unit 4, Chakan MIDC, Plant 1
Order No: PUR-8133
Please process for Unit 4, Chakan MIDC, Plant 1:
- Iron Support Plates (Part Number: ID-733) - Qty: 1847
Regards, Factory Coordinator",Manufacturing
"Subject: Production Materials for Unit 4, Chakan MIDC, Plant 1
Order No: PUR-3792
Please process for Unit 4, Chakan MIDC, Plant 1:
- Industrial Gear Shaft (Part Number: ID-721) - Qty: 484
Regards, Factory Coordinator",Manufacturing
"Order No: PUR-3612
Subject: Regional Stock Replenishment for Logistics Hub Delta, Hyderabad
This is a purchase request for 1006 units of ""Snack Packs (Bulk)"".
Shipping Address: Logistics Hub Delta, Hyderabad
Dispatch within 48 hours for bulk distribution.
Regards, Inventory Manager",Distribution
"Subject: Urgent Order from Zenith Trading Co.
Order Ref: EVO-PO-1898
We would like to place an order for the following ready stock from Evolute.
Items:
* Product Name: Samsung Galaxy S24 Ultra | Quantity: 1527 units
Delivery Address: Electronics Mall Hub, Delhi
Best, Procurement Manager Zenith Trading Co.",Trading
"Subject: Production Materials for Manufacturing Hub, Mumbai
Order No: PUR-1696
Please process for Manufacturing Hub, Mumbai:
- Machine Bolts (Part ID: MB-7741) (Part Number: ID-547) - Qty: 191
Regards, Factory Coordinator",Manufacturing
"Subject: Urgent Order from Evolute Manufacturing Unit
Order Ref: PUR-9250
We would like to place an order for the following ready stock from Evolute.
Items:
* Product Name: Iron Support Plates | Quantity: 4393 units
Delivery Address: Sector 18, Pune
Best, Procurement Manager Evolute Manufacturing Unit",Manufacturing
"Subject: Production Materials for Manufacturing Hub, Mumbai
Order No: PUR-3136
Please process for Manufacturing Hub, Mumbai:
- Machine Bolts - Grade 8 (Part Number: ID-889) - Qty: 3589
Regards, Factory Coordinator",Manufacturing
"Subject: Production Materials for Manufacturing Hub, Mumbai
Order No: PUR-3126
Please process for Manufacturing Hub, Mumbai:
- Cylindrical Bearing Kit (Part Number: ID-890) - Qty: 1764
Regards, Factory Coordinator",Manufacturing
"Greetings from Southern Region Warehouse.
Order Details: PUR-2484
*Product Details*
- *Product Name:* Snack Packs (Bulk)
- *Quantity:* 3329 units
- *Product Name:* Logistics Service Agreement
- *Quantity:* 1714 units
Delivery: Chennai Regional Warehouse (SR-04)
Payment Terms: 30 Days Credit.
Regards, Rahul Mehta, Southern Region Warehouse",Distribution
"Order No: PUR-3053
Subject: Regional Stock Replenishment for Fulfillment Center Omega, Chennai
This is a purchase request for 1850 units of ""Bulk Shipping Container Hub"".
Shipping Address: Fulfillment Center Omega, Chennai
Dispatch within 48 hours for bulk distribution.
Regards, Inventory Manager",Distribution
"Order No: PUR-9108
Subject: Regional Stock Replenishment for Unit 4, Chakan MIDC, Plant 1
This is a purchase request for 1711 units of ""Iron Plates (Part ID: IP-5521)"".
Shipping Address: Unit 4, Chakan MIDC, Plant 1
Dispatch within 48 hours for bulk distribution.
Regards, Inventory Manager",Manufacturing
"Greetings from Trading Partners Ltd..
Order Details: EVO-PO-8898
*Product Details*
- *Product Name:* Samsung Galaxy S24 Ultra
- *Quantity:* 258 units
- *Product Name:* Aadhaar Enabled Biometric Device
- *Quantity:* 101 units
Delivery: Warehouse, Mumbai
Payment Terms: 30 Days Credit.
Regards, Rahul Mehta, Trading Partners Ltd.",Trading
"Subject: Production Materials for Sector 18, Pune
Order No: PUR-7445
Please process for Sector 18, Pune:
- Forged Steel Crankshaft Assembly (Part Number: ID-709) - Qty: 2580
Regards, Factory Coordinator",Manufacturing
"Subject: Production Materials for Retail Center Alpha, Mumbai
Order No: EVO-PO-6796
Please process for Retail Center Alpha, Mumbai:
- Smart Banking Kiosk (Part Number: ID-654) - Qty: 1426
Regards, Factory Coordinator",Trading
"Subject: Production Materials for Unit 4, Chakan MIDC, Plant 1
Order No: PUR-4066
Please process for Unit 4, Chakan MIDC, Plant 1:
- Iron Plates (Part ID: IP-5521) (Part Number: ID-738) - Qty: 4503
Regards, Factory Coordinator",Manufacturing
"Order No: PUR-5341
Subject: Regional Stock Replenishment for Sector 18, Pune
This is a purchase request for 991 units of ""Pneumatic Valve Assembly"".
Shipping Address: Sector 18, Pune
Dispatch within 48 hours for bulk distribution.
Regards, Inventory Manager",Manufacturing
"Greetings from Zenith Trading Co..
Order Details: EVO-PO-2123
*Product Details*
- *Product Name:* Mobile POS (mPOS) Device
- *Quantity:* 2123 units
- *Product Name:* Mobile POS (mPOS) Device
- *Quantity:* 1328 units
Delivery: Warehouse, Mumbai
Payment Terms: 30 Days Credit.
Regards, Rahul Mehta, Zenith Trading Co.",Trading
"Order No: PUR-8650
Subject: Regional Stock Replenishment for Logistics Hub Delta, Hyderabad
This is a purchase request for 3954 units of ""Logistics Service Agreement"".
Shipping Address: Logistics Hub Delta, Hyderabad
Dispatch within 48 hours for bulk distribution.
Regards, Inventory Manager",Distribution
"Order No: PUR-1083
Subject: Regional Stock Replenishment for Fulfillment Center Omega, Chennai
This is a purchase request for 470 units of ""Dispatch Logistics Route Plan"".
Shipping Address: Fulfillment Center Omega, Chennai
Dispatch within 48 hours for bulk distribution.
Regards, Inventory Manager",Distribution
"Subject: Production Materials for Manufacturing Hub, Mumbai
Order No: PUR-5740
Please process for Manufacturing Hub, Mumbai:
- Iron Support Plates (Part Number: ID-782) - Qty: 2097
Regards, Factory Coordinator",Manufacturing
"Order No: PUR-5332
Subject: Regional Stock Replenishment for Logistics Hub Delta, Hyderabad
This is a purchase request for 4595 units of ""Regional Hub Supply"".
Shipping Address: Logistics Hub Delta, Hyderabad
Dispatch within 48 hours for bulk distribution.
Regards, Inventory Manager",Distribution
"Order No: PUR-1993
Subject: Regional Stock Replenishment for Logistics Hub Delta, Hyderabad
This is a purchase request for 595 units of ""Warehouse Inventory Shift"".
Shipping Address: Logistics Hub Delta, Hyderabad
Dispatch within 48 hours for bulk distribution.
Regards, Inventory Manager",Distribution
"Subject: Production Materials for Manufacturing Hub, Mumbai
Order No: PUR-7718
Please process for Manufacturing Hub, Mumbai:
- Steel Rods (Part ID: SR-8821) (Part Number: ID-763) - Qty: 4340
Regards, Factory Coordinator",Manufacturing
"Greetings from Global Retail Hub.
Order Details: EVO-PO-8719
*Product Details*
- *Product Name:* Handheld POS Terminal
- *Quantity:* 3376 units
- *Product Name:* Fingerprint Scanner Module
- *Quantity:* 1720 units
Delivery: Warehouse, Mumbai
Payment Terms: 30 Days Credit.
Regards, Rahul Mehta, Global Retail Hub",Trading
"Subject: Production Materials for Sector 18, Pune
Order No: PUR-3841
Please process for Sector 18, Pune:
- Iron Plates (Part ID: IP-5521) (Part Number: ID-672) - Qty: 2629
Regards, Factory Coordinator",Manufacturing
"Order No: PUR-8038
Subject: Regional Stock Replenishment for Chennai Regional Warehouse (SR-04)
This is a purchase request for 1171 units of ""Packaged Drinking Water"".
Shipping Address: Chennai Regional Warehouse (SR-04)
Dispatch within 48 hours for bulk distribution.
Regards, Inventory Manager",Distribution
"Order No: PUR-8146
Subject: Regional Stock Replenishment for Fulfillment Center Omega, Chennai
This is a purchase request for 771 units of ""Bulk Shipping Container Hub"".
Shipping Address: Fulfillment Center Omega, Chennai
Dispatch within 48 hours for bulk distribution.
Regards, Inventory Manager",Distribution
"Subject: Urgent Order from Electronics Trading Point
Order Ref: EVO-PO-8065
We would like to place an order for the following ready stock from Evolute.
Items:
* Product Name: Aadhaar Enabled Biometric Device | Quantity: 535 units
Delivery Address: Retail Center Alpha, Mumbai
Best, Procurement Manager Electronics Trading Point",Trading
"Greetings from Zenith Trading Co..
Order Details: EVO-PO-4145
*Product Details*
- *Product Name:* Fingerprint Scanner Module
- *Quantity:* 4384 units
- *Product Name:* Mobile POS (mPOS) Device
- *Quantity:* 435 units
Delivery: Retail Center Alpha, Mumbai
Payment Terms: 30 Days Credit.
Regards, Rahul Mehta, Zenith Trading Co.",Trading
"Order No: PUR-6422
Subject: Regional Stock Replenishment for Chennai Regional Warehouse (SR-04)
This is a purchase request for 1226 units of ""Snack Packs (Bulk)"".
Shipping Address: Chennai Regional Warehouse (SR-04)
Dispatch within 48 hours for bulk distribution.
Regards, Inventory Manager",Distribution
"Subject: Urgent Order from Plant 1, Pune
Order Ref: PUR-3614
We would like to place an order for the following ready stock from Evolute.
Items:
* Product Name: Machine Bolts - Grade 8 | Quantity: 3711 units
Delivery Address: Sector 18, Pune
Best, Procurement Manager Plant 1, Pune",Manufacturing
